Subject,Link,Faculty,Semester,Name,Ect
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Zarządzanie technologiami w przedsiębiorstwie,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Analiza i optymalizacja procesów biznesowych,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Gospodarka cyfrowa,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Systemy Business Intelligence,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Bazy danych,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Grafika komputerowa i multimedia,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Programowanie aplikacji desktopowych,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Testowanie,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Web-development,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Zarządzanie sieciami komputerowymi,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Analizy marketingowe,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Modelowanie biznesowe,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Rozwój produktu,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Uruchomienie działalności gospodarczej,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Inbound i outbond marketing,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Marketing wyrobów przemysłowych,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Regulacje prawne w marketingu internetowym,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Systemy informatyczne w marketingu cyfrowym,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Trendy konsumenckie w gospodarce cyfrowej,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Aspekty prawne w projektach,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Metodyki zarządzania projektami,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Planowanie w projektowaniu IT,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Zarządzanie projektami IT,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 5,Kreatywny Semestr Projektowania,
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Warsztaty projektowe – Wielokryterialna ocena innowacyjności,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Wdrażanie i komercjalizacja innowacji,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Architektura korporacyjna,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Cyberbezpieczeństwo,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,E-biznes,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Zarządzanie usługami IT,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Projektowanie aplikacji mobilnych,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Warsztaty projektowe - Projekt systemu informatycznego,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Praca dyplomowa 1,7
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Praktyka zawodowa,4
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Seminarium dyplomowe 1,1
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Finansowanie projektów,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Lean startup,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Zarządzanie zasobami,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Projektowanie serwisów internetowych,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Strategie marketingu internetowego,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Warsztaty zarządzania projektami,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Zarządzanie ryzykiem w projektach IT,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 6,Kreatywny Semestr Projektowania,
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Twórcze metody rozwiązywania problemów,1
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Systemy innowacyjności,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Sztuczna inteligencja w biznesie,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Uczenie maszynowe i BigData w zarządzaniu,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Warsztaty projektowe – modelowanie architektury korporacyjnej,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Wizualizacja danych ekonomicznych,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Praca dyplomowa 2,8
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Przedmiot obieralny pl,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Przedmiot obieralny pl,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Przedmiot obieralny pl,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Seminarium dyplomowe 2,1
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Negocjacje,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Warsztaty projektowe - Lean startup,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Zarządzanie sprzedażą i marką,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Efektywność działań e-marketingowych,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Warsztaty projektowe - Projekt internetowego systemu komunikacji i sprzedaży,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Zarządzanie relacjami z klientami,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Warsztaty projektowe - Projekt środowiska technicznego zarządzania projektem,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Ewaluacja projektów IT,3
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Zarządzanie zespołem projektowym - gra symulacyjna,2
Inżynieria Zarządzania [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1892/idWydzial/18/idStopien/1,Faculty of Management,Semester 7,Kreatywny Semestr Projektowania,
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Finanse,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Mikroekonomia,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Podstawy prawa (HES),2
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Przygotowanie i ocena projektów inwestycyjnych,2
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Algebra,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Analiza matematyczna,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Chemia nieorganiczna,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Encyklopedia materiałów,2
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Fizyka 1,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Wychowanie fizyczne,0
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Podstawy organizacji i zarządzania,2
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Podstawy zarządzania jakością,2
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 1,Zarządzanie wiedzą,2
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 2,Badania operacyjne,2
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 2,Makroekonomia,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 2,Otoczenie finansowe przedsiębiorstwa (HES),2
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 2,Encyklopedia technologii z uwzględnieniem aspektów środowiskowych,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 2,Fizyka 2,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 2,Informatyka w projektowaniu inżynierskim,2
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 2,Narzędzia informatyczne organizacji produkcji,2
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 2,Rachunek prawdopodobieństwa,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 2,Statystyka,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 2,Język obcy 1 i 2,4
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 2,Wychowanie fizyczne,0
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 2,Narzędzia zarządzania strategicznego,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 3,Bankowość i Ubezpieczenia (HES),1
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 3,Rachunek kosztów,2
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 3,Elektrotechnika i elektronika,2
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 3,Matematyka dyskretna,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 3,Mechanika płynów,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 3,Metody numeryczne,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 3,Podstawy projektowania inżynierskiego,3
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 3,Przedmioty obieralne (Podejście procesowe),9
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 3,Język obcy 3 i 4,4
Zarządzanie Bezpieczeństwem Infrastruktury Krytycznej [inż] [st],https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1900/idWydzial/18/idStopien/1,Faculty of Management,Semester 3,Wychowanie fizyczne 3,0
